,date,id,content,retweetCount,likeCount,place,inReplyToTweetId,retweetedTweet,coordinates,hashtags,lang
306,2022-11-20 14:59:05+00:00,1594344585836232710,"❗️🤔| ON VEUT SAVOIR ! 👀

Vos prédictions sur la Coupe du Monde 2022 :

• Le Champion 🏆
• Le Meilleur Buteur 💥
• Le Meilleur Passeur 🌟
• Le Meilleur Gardien 🧤

#RealMadrid #CoupeDuMonde https://t.co/fXQpdIpptb",2,75,,,,,"['RealMadrid', 'CoupeDuMonde']",fr
307,2022-11-20 14:58:36+00:00,1594344463496790023,"#quelleépoque #FranceEspagne #France #coupedumonde2022 #DonaldTrump #CoupeDuMonde #mbappé #Benzema #Quatar2022 #StarAcademyLive 
Benzema déclaré forfait pour la coupe du monde 2022,
Est ce une perte pour l'équipe de France ou pas?",0,0,,,,,"['quelleépoque', 'FranceEspagne', 'France', 'coupedumonde2022', 'DonaldTrump', 'CoupeDuMonde', 'mbappé', 'Benzema', 'Quatar2022', 'StarAcademyLive']",fr
308,2022-11-20 14:57:48+00:00,1594344263948861440,"#coupedumonde2022: Didier Deschamps ne remplacera pas Karim Benzema, le groupe des Bleus reste à 25 joueurs. Il est clair que Deschamps a tiré un trait sur la #CoupeDuMonde depuis un moment #CoupeDuMondeFIFA @FFF https://t.co/9w4KNl80bK",0,0,,,,,"['coupedumonde2022', 'CoupeDuMonde', 'CoupeDuMondeFIFA']",fr
309,2022-11-20 14:57:33+00:00,1594344202359275520,Les Power Rangers qui dansent sur les hymnes des précédentes CdM #coupedumonde2022 #WorldCup2022 #CoupeDuMonde https://t.co/M9xIlea6OA,0,0,,,,,"['coupedumonde2022', 'WorldCup2022', 'CoupeDuMonde']",fr
310,2022-11-20 14:57:18+00:00,1594344137188319232,"Bon j’arrête Twitter pour aujourd’hui, pour voir du racisme, ou parler de propos politique avec le sport c’est stop un moment. Faut pas tout mélanger dans la vie. #coupedumonde2022 #CoupeDuMonde #QatarWorldCup2022 #Qatar2022",0,2,,,,,"['coupedumonde2022', 'CoupeDuMonde', 'QatarWorldCup2022', 'Qatar2022']",fr
311,2022-11-20 14:56:52+00:00,1594344030158077952,Des Pompa Loumpa sur le stade #coupedumonde2022 #CoupeDuMonde,0,4,,,,,"['coupedumonde2022', 'CoupeDuMonde']",fr
312,2022-11-20 14:56:31+00:00,1594343938860670977,"Habituellement, la hype autour de la #coupedumonde démarre 2/3 mois avant le début. Aujourd'hui c'est le jour J de la #coupedumonde2022, et j'ai l'impression que personne n'en parle. #WorldCup2022 #WorldCup",0,1,,,,,"['coupedumonde', 'coupedumonde2022', 'WorldCup2022', 'WorldCup']",fr
313,2022-11-20 14:55:41+00:00,1594343728633856000,@pressebasket @telefoot_TF1 @SOLAReditions @AuziasLaure Je tente ma chance aux côtés de  @AkhyCestPessi #qatar2022 #coupedumonde #allezlesbleus,0,0,,1.59425361321148e+18,,,"['qatar2022', 'coupedumonde', 'allezlesbleus']",fr
314,2022-11-20 14:55:38+00:00,1594343719146487808,"Devant @TF1 pour regarder la coupe du monde 2022 au Quatar et en qualité 4K en plus. Et j'emmerde ceux qui ""boycottent"", on verra demain les audiences qui seront au rdv en plus 😋 #QatarWorldCup2022 #coupedumonde2022 #FIFAWorldCup #CoupeDuMonde #CoupeDuMondeFIFA #TF1 #Quatar2022 https://t.co/FGokYhceHd",0,7,,,,,"['QatarWorldCup2022', 'coupedumonde2022', 'FIFAWorldCup', 'CoupeDuMonde', 'CoupeDuMondeFIFA', 'TF1', 'Quatar2022']",fr
315,2022-11-20 14:55:35+00:00,1594343704202207232,"La #CoupeDuMonde, le trésor de la @fifacom_fr qui ne cesse de grossir.
  👉 Pour l'année 2022, la Fifa anticipe des montants qui dépassent le cap des 7 milliards $ de revenus sur le cycle 2019-2022.
#coupedumonde2022
#QatarWorldCup2022 https://t.co/cGAN4lT8cE",0,0,,,,,"['CoupeDuMonde', 'coupedumonde2022', 'QatarWorldCup2022']",fr
316,2022-11-20 14:55:18+00:00,1594343633683095552,"Its the sport that everyone from David Baddiel to Andrew RT Davies, from Doha to Dolgellau, is talking about. That's right, the beautiful game #worldcup #coupedumonde #copamundial #cwpanybyd #weltmeisterschaft #glcmate https://t.co/lIPFOqAQuY",0,1,,,,,"['worldcup', 'coupedumonde', 'copamundial', 'cwpanybyd', 'weltmeisterschaft', 'glcmate']",en
317,2022-11-20 14:55:12+00:00,1594343610480095232,"Les deux premiers du Ballon d’Or ne disputeront pas le mondial ! 🤕❌

#Benzema #Mane #sadiomane #CDM #CoupeDuMonde #KarimBenzema https://t.co/gQME3P8pVe",0,0,,,,,"['Benzema', 'Mane', 'sadiomane', 'CDM', 'CoupeDuMonde', 'KarimBenzema']",fr
318,2022-11-20 14:54:07+00:00,1594343338223599616,Déjà à 32 on a des pays qualifié qui sont éclater au sol .. imaginez quand on va être 48 😭😭 #CoupeDuMonde,1,1,,,,,['CoupeDuMonde'],fr
319,2022-11-20 14:53:57+00:00,1594343292665319426,"#DERNIÈRESINFOS🔴⚽️
#Mondial2022 – Début de la #cérémonie officielle de la 22e édition de la #CoupeduMonde de #football au #Qatar",0,0,,,,,"['DERNIÈRESINFOS', 'Mondial2022', 'cérémonie', 'CoupeduMonde', 'football', 'Qatar']",fr
320,2022-11-20 14:51:07+00:00,1594342580778590208,"🚨 Plus que quelques minutes pour pronostiquer Qatar 🇶🇦 - 🇪🇨 Équateur #CoupeDuMonde 

Défiez @gilbertbrisbois et Daniel #riolo gratuitement ⤵️
👉 https://t.co/HIrClDhkMs
👉 https://t.co/HIrClDhkMs
👉 https://t.co/HIrClDhkMs https://t.co/JmeKzDv6it",2,6,,,,,"['CoupeDuMonde', 'riolo']",fr
321,2022-11-20 14:50:30+00:00,1594342424540856323,Nou wè Ekip Canada kap defile ??? #coupedumonde,0,34,,,,,['coupedumonde'],ht
322,2022-11-20 14:49:24+00:00,1594342147322429442,"⚽ Mondial 2022 au Qatar: Le Chef de l'État Macky SALL remet le drapeau national 🇸🇳 aux lions. Suivez la cérémonie en images

Rejoignez le #mondial2022 sur 👉 https://t.co/BqBDyCxWrQ

#Sénégal #Qatar2022 #coupedumonde #coupedumonde2022 https://t.co/LusgjXUUQr",0,0,,,,,"['mondial2022', 'Sénégal', 'Qatar2022', 'coupedumonde', 'coupedumonde2022']",fr
323,2022-11-20 14:48:46+00:00,1594341989280935939,ILS SONT MEME PAS COORDONES #coupedumonde #ouverture #QatarWorldCup2022,0,0,,,,,"['coupedumonde', 'ouverture', 'QatarWorldCup2022']",fr
324,2022-11-20 14:47:57+00:00,1594341786285129728,qu'est-ce que c'est que cette merde #ouverture #coupedumonde #QatarWorldCup2022,0,0,,,,,"['ouverture', 'coupedumonde', 'QatarWorldCup2022']",fr
325,2022-11-20 14:47:24+00:00,1594341644123656193,"Cérémonie d’ouverture de la 22è Coupe du Monde de Foot au Qatar
#PatrickChapatte #CoupeDuMonde https://t.co/TxrCDyJz0K",0,8,,,,,"['PatrickChapatte', 'CoupeDuMonde']",fr
326,2022-11-20 14:46:45+00:00,1594341480935690241,Jv casser mon crâne c’est si nul #CoupeDuMonde #FIFAWorldCup,0,0,,,,,"['CoupeDuMonde', 'FIFAWorldCup']",fr
327,2022-11-20 14:46:39+00:00,1594341457757888514,La coupe du monde démarre ça part de la 🏆🔥⚽️😜 #QatarWorldCup2022 #coupedumonde2022 #CoupeDuMonde @EASPORTSFIFA @fifaworldcup_fr https://t.co/y8fvU9Fq1g,0,0,,,,,"['QatarWorldCup2022', 'coupedumonde2022', 'CoupeDuMonde']",fr
328,2022-11-20 14:46:24+00:00,1594341392364761090,"Ca y est, sur fond de polémiques (#LGBT, #DroitsdelHomme, #ecologie...), la #CoupeDuMonde est lancée au #Qatar2022  https://t.co/6Uv9b5yZth",0,0,,,,,"['LGBT', 'DroitsdelHomme', 'ecologie', 'CoupeDuMonde', 'Qatar2022']",fr
329,2022-11-20 14:45:55+00:00,1594341271082074112,On est toujours les champions du monde de football ... #worldcup #worldcup2022 #qatar #qatar2022 #qatarworldcup #qatarworldcup2022 #fifa #fifaworldcup #fifaworldcup2022 #EDF #equipedefrance #coupedumonde2022 #CoupeDuMonde https://t.co/sKGlAMiPmU,0,2,,,,,"['worldcup', 'worldcup2022', 'qatar', 'qatar2022', 'qatarworldcup', 'qatarworldcup2022', 'fifa', 'fifaworldcup', 'fifaworldcup2022', 'EDF', 'equipedefrance', 'coupedumonde2022', 'CoupeDuMonde']",fr
330,2022-11-20 14:44:57+00:00,1594341029880238080,@pressebasket Je tente ma chance ! J'espère que je vais gagner ! @mvzfortnite @mvz_corentin @blark__ #QATAR2022 #ALLEZLESBLEUS #COUPEDUMONDE,0,0,,1.59425361321148e+18,,,"['QATAR2022', 'ALLEZLESBLEUS', 'COUPEDUMONDE']",fr
331,2022-11-20 14:44:29+00:00,1594340911047213056,"#Diop ⚡️ #Thuram

Lequel de nos Aiglons est incollable sur la #CoupeDuMonde ?

🎥 https://t.co/gaxhqr9vQh https://t.co/HSsLdwbKGP",10,55,,,,,"['Diop', 'Thuram', 'CoupeDuMonde']",fr
332,2022-11-20 14:42:08+00:00,1594340321487458304,"⚽️DAY 1 ... PARI 1 🔥La montante
qui suis ? 🥤🍍
#tipster #prono #CoupeDuMonde #CoupeDuMondeFIFA #Qatar2022    #QatarWorldCup2022  #parisportif #TeamParieur #paridujour #foot https://t.co/n8KZvPW6AG",0,2,,,,,"['tipster', 'prono', 'CoupeDuMonde', 'CoupeDuMondeFIFA', 'Qatar2022', 'QatarWorldCup2022', 'parisportif', 'TeamParieur', 'paridujour', 'foot']",fr
333,2022-11-20 14:41:56+00:00,1594340269394100228,"🚨 Romelu Lukaku est forfait pour au moins les deux premiers matches de la Belgique. ❌🇧🇪

(@afpfr) 
#belgique #CoupeDuMonde #lukaku #coupedumonde2022 https://t.co/EmWsgHYu7K",0,1,,,,,"['belgique', 'CoupeDuMonde', 'lukaku', 'coupedumonde2022']",fr
334,2022-11-20 14:40:57+00:00,1594340024396529664,Il y a un Tebboune à la coupe du monde 😄 #coupedumonde2022 #CoupeDuMonde,0,0,,,,,"['coupedumonde2022', 'CoupeDuMonde']",fr
335,2022-11-20 14:39:47+00:00,1594339727146160132,"Premier match du #Qatar en #CoupeDuMonde ce soir, mais aussi tout premier match de la compétition.
#coupedumonde2022 #WorldCup #GETTR https://t.co/6PbO3oxo0W",0,2,,,,,"['Qatar', 'CoupeDuMonde', 'coupedumonde2022', 'WorldCup', 'GETTR']",fr
336,2022-11-20 14:35:42+00:00,1594338701789696000,@LMDFoot_ Brésilien de souche. ..😃😃😃😃 #ApollineMatin #GGRMC #quotidien #Facealinfo #FaceaBaba #cnews #BFMTV #tpmp #qatar #EDS #EDF #CoupeDuMonde #FIFAWorldCup #fiersdetredesouche #Bresil https://t.co/H6yMBDj69e,0,0,,1.5942391226079887e+18,,,"['ApollineMatin', 'GGRMC', 'quotidien', 'Facealinfo', 'FaceaBaba', 'cnews', 'BFMTV', 'tpmp', 'qatar', 'EDS', 'EDF', 'CoupeDuMonde', 'FIFAWorldCup', 'fiersdetredesouche', 'Bresil']",fr
337,2022-11-20 14:35:09+00:00,1594338562467561472,🔴 #PepeleSport | (1). #Qatar2022: ⏳ Début de la cérémonie d'ouverture imminent de la #CoupeDuMonde!  (2). #Kinshasa- #LinaFoot: Derby en cours #VClub vs #DCMP au Stade de Martyrs (0-0). @pepele_news https://t.co/gyEanxua7r,3,16,,,,,"['PepeleSport', 'Qatar2022', 'CoupeDuMonde', 'Kinshasa', 'LinaFoot', 'VClub', 'DCMP']",fr
338,2022-11-20 14:34:56+00:00,1594338508134666240,"J'avais 6 ans 😌
L'émotion est tjrs intense...
#CoupeDuMonde
#FIFAWorldCup
https://t.co/2N6TBHZaEF",0,0,"{'fullName': 'Centre, Cameroon', 'name': 'Centre', 'type': 'admin', 'country': 'Cameroon', 'countryCode': 'CM'}",,,"{'longitude': 10.2746103, 'latitude': 3.1310089}","['CoupeDuMonde', 'FIFAWorldCup']",fr
339,2022-11-20 14:30:20+00:00,1594337351681343488,"Olivier Giroud est venu en remplaçant de luxe et devra maintenant être le buteur de l’Equipe de France ! 🇫🇷🔥

#Giroud #equipedefrance #CDM2022 #CoupeDuMonde #WorldCup2022 https://t.co/MC2UB1GHPU",0,0,,,,,"['Giroud', 'equipedefrance', 'CDM2022', 'CoupeDuMonde', 'WorldCup2022']",fr
340,2022-11-20 14:25:06+00:00,1594336032019091459,"Le stade du match d'ouverture de #Qatar2022 est vraiment tres tres joli.
Difficile pourtant d'oublier les milliers de travailleurs morts sur les chantiers de cette #CoupeDuMonde.",0,0,,,,,"['Qatar2022', 'CoupeDuMonde']",fr
341,2022-11-20 14:21:57+00:00,1594335241027592192,"🚨 Karim Benzema ne sera pas remplacé annonce Deschamps ! ❌

#Benzema #equipedefrance #CoupeDuMonde #Deschamps https://t.co/cEQkqk3ynO",0,0,,,,,"['Benzema', 'equipedefrance', 'CoupeDuMonde', 'Deschamps']",fr
342,2022-11-20 14:21:36+00:00,1594335153052073986,"🏆⚽️ JOUR - J ⚽️🏆

La Coupe du Monde 2022 débute aujourd'hui !

Bonne Coupe du Monde à toutes et à tous, et ALLEZ LES BLEUS ! 🇫🇷

#CoupeDuMonde #WorldCup #Qatar #qatar2022 #AllezLesBleus #fiersdetrebleus https://t.co/eN1yZJmCTs",0,1,,,,,"['CoupeDuMonde', 'WorldCup', 'Qatar', 'qatar2022', 'AllezLesBleus', 'fiersdetrebleus']",fr
343,2022-11-20 14:20:51+00:00,1594334963046187008,#CoupeDuMonde : une cérémonie d'ouverture à l'accent olympique ce dimanche au #Qatar https://t.co/QSyL2rEgBs,0,0,,,,,"['CoupeDuMonde', 'Qatar']",fr
344,2022-11-20 14:19:41+00:00,1594334671667867648,"@alexiscorbiere Le camarade #Corbière démontre toute l’hypocrisie de #LFI et de #Mélenchon sur le boycott des épreuves sportives !
Il faut se souvenir que Mélenchon disait en 2008 :""Je ne suis pas d’accord avec le boycott des jeux olympiques à Pékin et la propagande antichinoise.”
#CoupeDuMonde https://t.co/agrFjAGEtI",0,1,,1.594244913645998e+18,,,"['Corbière', 'LFI', 'Mélenchon', 'CoupeDuMonde']",fr
345,2022-11-20 14:18:12+00:00,1594334297288228865,20 min avant la cérémonie 🔥🔥🔥 Autant excité que si j’allais me marier… #coupedumonde2022 #CoupeDuMonde #FIFAWorldCup #FIFAWorldCup2022,0,0,,,,,"['coupedumonde2022', 'CoupeDuMonde', 'FIFAWorldCup', 'FIFAWorldCup2022']",fr
346,2022-11-20 14:18:03+00:00,1594334259254525952,"Hazard 🇧🇪: « Le niveau de 2018, je ne l'ai plus. Je ne le montre pas, mais j'ai trop souffert, mentalement et physiquement. Je n'ai pas honte de le dire. En 2018, j'étais peut-être dans les 10 meilleurs du monde. » 

(@lequipe)#Hazard #CoupeDuMonde #coupedumonde2022 #edenhazard https://t.co/qQIxFRWeX6",0,0,,,,,"['Hazard', 'CoupeDuMonde', 'coupedumonde2022', 'edenhazard']",fr
347,2022-11-20 14:17:53+00:00,1594334219794259969,"H-2 #CoupeduMonde #CM2022 les amis !!!

Déjà de nombreux valuebets dispo pour les membres #VIPJopopps

 Cote moyenne @7.73 des bets LT et un premier #pronostic sur Qatar-Equateur @2.01 #TeamParieurs #ParionsSport #rmclive https://t.co/EC0ZBkzDUk",0,8,,,,,"['CoupeduMonde', 'CM2022', 'VIPJopopps', 'pronostic', 'TeamParieurs', 'ParionsSport', 'rmclive']",fr
348,2022-11-20 14:07:00+00:00,1594331478892183554,"Le début de la Coupe du Monde c’est aujourd’hui ! 🏆

#coupedumonde2022 #WorldCup #CoupeDuMonde #WorldCup2022 https://t.co/xnMrzwAPDg",0,0,,,,,"['coupedumonde2022', 'WorldCup', 'CoupeDuMonde', 'WorldCup2022']",fr
349,2022-11-20 14:04:50+00:00,1594330932030459907,Phot officielle des fans de l’équipe de France au Qatar #coupedumonde2022 #Qatar #QatarWorldCup2022 #CoupeDuMonde #Qatar2022 https://t.co/191A8fZVLJ,0,0,,,,,"['coupedumonde2022', 'Qatar', 'QatarWorldCup2022', 'CoupeDuMonde', 'Qatar2022']",fr
350,2022-11-20 13:59:55+00:00,1594329697202085891,"🚨 OFFICIEL !

Karim Benzema est forfait pour le mondial ! ❌ 🤕

#Benzema #KarimBenzema #CDM #equipedefrance #CoupeDuMonde https://t.co/bWw9voNjs7",0,0,,,,,"['Benzema', 'KarimBenzema', 'CDM', 'equipedefrance', 'CoupeDuMonde']",fr
351,2022-11-20 13:59:33+00:00,1594329605091074049,#mbappé @KMbappe ! #coupedumonde2022 #CoupeDuMonde #QatarWorldCup2022 ! Voilà le mode #mbappé ! Polir cette coupe du monde ! https://t.co/5yqEEHsTp2,0,0,,,,,"['mbappé', 'coupedumonde2022', 'CoupeDuMonde', 'QatarWorldCup2022', 'mbappé']",fr
352,2022-11-20 13:56:19+00:00,1594328792075411458,#mondialqatar #mondial2022 #qatar #coupedumonde #worldcup2022 #fifa #vivendi #stadium #foot #boycottqatar2022 #travailleursclandestins #travailforcé #humanrights #6500morts #presse #dessindepresse #dessin #actualité #cartoon #politicalcartoon #politicalcartoonist #vuparalta https://t.co/XrAUODq1ZE,2,1,,,,,"['mondialqatar', 'mondial2022', 'qatar', 'coupedumonde', 'worldcup2022', 'fifa', 'vivendi', 'stadium', 'foot', 'boycottqatar2022', 'travailleursclandestins', 'travailforcé', 'humanrights', '6500morts', 'presse', 'dessindepresse', 'dessin', 'actualité', 'cartoon', 'politicalcartoon', 'politicalcartoonist', 'vuparalta']",qme
353,2022-11-20 13:55:31+00:00,1594328587515183105,"Retrouvez-nous sur :
📍| Croisement des avenues Panya Mutombo et Libération (ex 24 Novembre)
Pour plus d’informations appelez au :
☎️| +243 825557027
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#ParadisM #HotelParadisM #CoupeduMonde #WorldCup2022 #WorldCup #Balcon #Football #Qatar2022 #qatar",0,0,,1.5943285855690179e+18,,,"['ParadisM', 'HotelParadisM', 'CoupeduMonde', 'WorldCup2022', 'WorldCup', 'Balcon', 'Football', 'Qatar2022', 'qatar']",fr
354,2022-11-20 13:49:42+00:00,1594327126660059138,"La coupe du monde de football au Qatar, est-ce le début de la fin de l’Europe de l’Ouest? #coupedumonde2022 #CoupeDuMonde",2,10,,,,,"['coupedumonde2022', 'CoupeDuMonde']",fr
355,2022-11-20 13:44:55+00:00,1594325921909153792,Nicolas Sarkozy a du sang sur les mains.  #BoycottWorldCup2022 #coupedumonde2022 #CoupeDuMonde,0,0,,,,,"['BoycottWorldCup2022', 'coupedumonde2022', 'CoupeDuMonde']",fr
356,2022-11-20 13:42:30+00:00,1594325312661524482,@pressebasket J'espère que vais gagner ! @PatriceSenez @NATHALIECARETTE @AquaBlackBear #ALLEZLESBLEUS #QATAR2022 #COUPEDUMONDE,0,0,,1.59425361321148e+18,,,"['ALLEZLESBLEUS', 'QATAR2022', 'COUPEDUMONDE']",fr
357,2022-11-20 13:38:12+00:00,1594324231214563330,@RMCInfo à donc décidé de priver les français de l'étranger de radio pendant la durée de la #CoupeDuMonde. Inutile de vous préciser que le boycott sera mutuel *après* la CDM. @Rothensenflamme @AfterRMC @Moscato_Show @AAigoinRMCSPORT #rmclive,0,4,,,,,"['CoupeDuMonde', 'rmclive']",fr
358,2022-11-20 13:35:55+00:00,1594323657178091520,"Stade plein pour l’ouverture de la #CoupeDuMonde, supporters français au rdv, audiences probablement excellentes sur les chaînes privées (@TF1 @beinsports_FR) sortie de leur icône franco-Maghrébine #Benzema…sale journée pour @franceinter @franceinfo @Francetele! 
Pôv bobos!",2,6,,,,,"['CoupeDuMonde', 'Benzema']",fr
359,2022-11-20 13:34:37+00:00,1594323331083341826,"C'est fou le nombre de faux comptes Twitter qui ont été créés par ces idiots racistes pour propager leur ""chanson"" xénophobe et nauséabonde sur Mbappe. Les rageux décérébrés n'ont aucune limite. Signalez en masse ces tweets extrémistes et abjectes.#coupedumonde2022 #CoupeDuMonde",0,0,,,,,"['coupedumonde2022', 'CoupeDuMonde']",fr
360,2022-11-20 13:25:44+00:00,1594321092000317440,"⚽ La Coupe du monde commence aujourd'hui, allez les Lions ! - Mbacke Sarr 🇸🇳

#senegal #leslions #fifa #fifaworldcup #football #worldcup #coupedumonde #qatar2022 https://t.co/Xxb1tDR0tI",0,0,,,,,"['senegal', 'leslions', 'fifa', 'fifaworldcup', 'football', 'worldcup', 'coupedumonde', 'qatar2022']",fr
361,2022-11-20 13:24:39+00:00,1594320822679883777,"La Coupe du Monde de Budweiser
#Dadou ✍🏻 https://t.co/DNxcn9phtP
@Budweiser 

#Bud #bière #beer #beergate #QatarWorldCup2022 #Qatar2022 
#CoupeDuMonde #Qatar #coupedumonde2022 https://t.co/RlagISpUDL",1,11,,,,,"['Dadou', 'Bud', 'bière', 'beer', 'beergate', 'QatarWorldCup2022', 'Qatar2022', 'CoupeDuMonde', 'Qatar', 'coupedumonde2022']",de
362,2022-11-20 13:23:14+00:00,1594320465744785409,"Les fans affluent à #Doha pour l'ouverture de la #Coupedumonde

#wc2022 #Cdm2022 #Qatar  #TesYeuxSurLeMonde https://t.co/V8c4vhdKpT",1,3,,,,,"['Doha', 'Coupedumonde', 'wc2022', 'Cdm2022', 'Qatar', 'TesYeuxSurLeMonde']",fr
363,2022-11-20 13:22:51+00:00,1594320369707618315,"Youssou Ndour chante Les Lions du #Sénégal (cf YouTube)
#Extrait
Il Fallait le faire, on l’a fait! 
Relever le défi, on l’a fait! 
C’est la fête du Football, on l’a fait!   

Tous derrière les Lions de la Teranga!
#MankoWutiNdamli
#youssoundour  #CoupeDuMonde #QuatarWorldCup2022 https://t.co/jeR06zCSlu",0,1,,,,,"['Sénégal', 'Extrait', 'MankoWutiNdamli', 'youssoundour', 'CoupeDuMonde', 'QuatarWorldCup2022']",fr
364,2022-11-20 13:22:15+00:00,1594320218301648897,"Allez-vous regarder la #CoupeDuMonde 2022 ?

#QatarWorldCup2022 #FIFAWorldCup",4,0,,,,,"['CoupeDuMonde', 'QatarWorldCup2022', 'FIFAWorldCup']",fr
365,2022-11-20 13:21:59+00:00,1594320148470824960,"Jour J ! #CoupeDuMonde 

Toutes les possibilités (à ma connaissance) pour voir les matchs en UHD via TF1 4K ou beIN Sports 4K.

📺Bouygues, Free, Orange, SFR ... Canal / Mycanal, Molotov ... Apple TV, Nvidia Shield, PS5, ...

4K, HDR, Dolby Atmos | Vision

https://t.co/jiAQttAgkG",5,20,,,,,['CoupeDuMonde'],fr
366,2022-11-20 13:21:00+00:00,1594319900985917441,"⚽⚽⚽
Profitez de la fête du football avec la Coupe Du Monde Qatar 2022 avec #Livry votre application 100% made in Morocco 🇲🇦 🇲🇦

#qatar2022
#coupedumondeqatar2022
#coupedumonde
#Livry #Rabat #Casablanca #Tanger #Mdiq #commandes #livraison #Maroc #Morocco https://t.co/MANnWywBkN",0,3,,,,,"['Livry', 'qatar2022', 'coupedumondeqatar2022', 'coupedumonde', 'Livry', 'Rabat', 'Casablanca', 'Tanger', 'Mdiq', 'commandes', 'livraison', 'Maroc', 'Morocco']",fr
367,2022-11-20 13:20:28+00:00,1594319766457823234,"Du 20 Novembre au 18 Décembre, vivez la Coupe du Monde de la FIFA, Qatar 2022™, en exclusivité et en clair sur #TF1 🏆 

#CoupeDuMonde #CDM2022 #FIFAWorldCup ⚽️ https://t.co/3JPFME1VNG",0,0,,,,,"['TF1', 'CoupeDuMonde', 'CDM2022', 'FIFAWorldCup']",fr
368,2022-11-20 13:20:15+00:00,1594319715765305344,Qui va regarder la cérémonie d'ouverture de la coupe du monde #coupedumonde2022 #CoupeDuMonde,0,1,,,,,"['coupedumonde2022', 'CoupeDuMonde']",fr
369,2022-11-20 13:19:38+00:00,1594319558613274626,"Moi je trouve que c’est plutôt une bonne idée, cette #coupedumonde au  #Qatar, on a jamais vu autant de reportages de fond sur les turpitudes de cette théocratique! Merci la @fifacom_fr et les #médias 👏 https://t.co/yd05oazgK3",0,0,,,,,"['coupedumonde', 'Qatar', 'médias']",fr
370,2022-11-20 13:19:20+00:00,1594319482633490432,"Alors que la #CoupeDuMonde de l'immonde va débuter au #Qatar , rejoignez @CartonRougeQT 🟥
#WorldCup 
#Qatar2022 
#FiersdetreBleus ... ou pas https://t.co/jsXaOmlhrY",13,39,,,,,"['CoupeDuMonde', 'Qatar', 'WorldCup', 'Qatar2022', 'FiersdetreBleus']",fr
371,2022-11-20 13:18:22+00:00,1594319238558322688,"⚽️⚽️⚽️#Coupedumonde Quels sont vos pronostics pour le match d'ouverture?
                   16h:00 TU https://t.co/EuG1nYI55A",0,0,,,,,['Coupedumonde'],fr
372,2022-11-20 13:17:58+00:00,1594319140562808835,"Et c'est le coup d'envoi de ce match de la #coupedumonde #Qatar2022 entre FC Vaduz et Lausanne. Le nombre d'ouvriers tués à la tâche depuis que le Qatar a été désigné, ramené au moment présent de la compétition est de 113125  🇶🇦⚽️⚰️#QatartonRouge https://t.co/YxJX2bDgcS",0,0,,,,,"['coupedumonde', 'Qatar2022', 'QatartonRouge']",fr
373,2022-11-20 13:16:41+00:00,1594318814950621184,qatar ou équateur ???? #QatarWorldCup2022 #FIFAWorldCup #coupedumonde,0,0,,,,,"['QatarWorldCup2022', 'FIFAWorldCup', 'coupedumonde']",fr
374,2022-11-20 13:10:00+00:00,1594317136482164738,"C’est dans quelques heures, le début des moments tant attendus⚽️🔥🏆avec sur l’affiche :

▪️#Qatar vs #Equateur

QUEL EST VOTRE PRONOSTIC ?!

#FIFAWorldCup #QatarWorldCup2022  #Qatar2022 #CoupeDuMonde #PPC #PPCRDC #QatarVsEquateur #Pronostic https://t.co/Yhj6hg2dCk",2,6,,,,,"['Qatar', 'Equateur', 'FIFAWorldCup', 'QatarWorldCup2022', 'Qatar2022', 'CoupeDuMonde', 'PPC', 'PPCRDC', 'QatarVsEquateur', 'Pronostic']",fr
375,2022-11-20 13:08:36+00:00,1594316783078498304,"🔴 VIDÉO – L’incroyable Toy Story « Coupe du Monde » avec CR7 et Messi dans les rôles principaux ! 🔽🔽

https://t.co/ctqH8CHoJN

#ToyStory #CoupeduMonde #qatar #qatar2022 #Messi #CR7 #Ronaldo #Mbappe #Kane #BRFootball #Video #News365 #Football #TeamOM",1,0,,,,,"['ToyStory', 'CoupeduMonde', 'qatar', 'qatar2022', 'Messi', 'CR7', 'Ronaldo', 'Mbappe', 'Kane', 'BRFootball', 'Video', 'News365', 'Football', 'TeamOM']",fr
376,2022-11-20 13:06:34+00:00,1594316271973269504,"Rien que pour cette image, j’ai hâte que ça débute 😂😂😂#CoupeDuMonde #FauxSupporters https://t.co/xqWEUxpS5N",4,52,,,,,"['CoupeDuMonde', 'FauxSupporters']",fr
377,2022-11-20 13:03:22+00:00,1594315464154517504,"On s'en balance que #Benzema soit privé de cette #coupedumonde2022 de la honte !! #CoupeDuMonde ensanglantée !! Joueurs et commentateurs etc. complices de crimes !! Stop #footfric #QatarCriminel !! @AdresanSoso @NeoResistant @kaaakaaaboum
@davduf @YLeBolloch @GaelQuirante @Cemil https://t.co/aMj5fwdenA",12,19,,,,,"['Benzema', 'coupedumonde2022', 'CoupeDuMonde', 'footfric', 'QatarCriminel']",fr
378,2022-11-20 13:00:42+00:00,1594314793019920385,"Bon alors, elle vaut quoi, cette équipe d'Australie ? Il y a quatre ans, pour les battre, il avait fallu compter sur un péno et un but hyper chanceux de Pogba. Et mardi ? 
#CoupeDuMonde #FRAAUS 
https://t.co/qRbEmESRrV",1,9,,,,,"['CoupeDuMonde', 'FRAAUS']",fr
